fecha,solidos_a1,malla_a1
2023-09-25 19:54:04,40.0,33.0
2023-09-25 15:30:50,38.0,34.0
2023-09-25 13:05:05,38.0,30.0
2023-09-25 10:09:34,40.0,33.0
2023-09-25 07:53:07,42.0,37.0
2023-09-25 05:55:46,40.0,32.0
2023-09-25 03:49:28,41.0,33.0
2023-09-25 01:52:49,41.0,34.0
2023-09-24 23:52:39,40.0,32.0
2023-09-24 21:49:04,38.0,34.0
2023-09-24 19:53:34,39.0,36.0
2023-09-24 18:00:53,37.0,31.0
2023-09-24 15:04:19,39.0,34.0
2023-09-24 12:54:14,38.0,36.0
2023-09-24 11:40:12,39.0,35.0
2023-09-24 10:54:36,41.0,37.0
2023-09-24 08:44:24,38.0,35.0
2023-09-24 07:46:37,42.0,36.0
2023-09-24 05:55:59,37.0,32.0
2023-09-24 03:52:13,39.0,34.0
2023-09-24 01:46:56,38.0,32.0
2023-09-23 23:51:22,38.0,34.0
2023-09-23 21:47:15,39.0,35.0
2023-09-23 19:52:37,37.0,34.0
2023-09-23 16:21:46,39.0,31.0
2023-09-23 11:37:47,37.0,31.0
2023-09-23 09:08:08,40.0,32.0
2023-09-23 07:59:03,43.0,38.0
2023-09-23 05:58:47,40.0,33.0
2023-09-23 03:57:41,41.0,32.0
2023-09-23 01:55:50,42.0,36.0
2023-09-22 23:43:42,38.0,34.0
2023-09-22 21:46:14,40.0,33.0
2023-09-22 19:47:41,41.0,35.0
2023-09-22 18:22:46,45.0,35.0
2023-09-22 15:21:12,38.0,32.0
2023-09-22 12:46:12,38.0,27.0
2023-09-22 09:28:21,40.0,34.0
2023-09-22 07:30:37,37.0,30.0
2023-09-22 05:44:27,35.0,34.0
2023-09-21 21:53:48,34.0,32.0
2023-09-21 19:52:27,37.0,34.0
2023-09-21 09:48:06,36.0,31.0
2023-09-21 09:18:20,38.0,35.0
2023-09-21 07:24:38,40.0,35.0
2023-09-21 06:00:33,31.0,31.0
2023-09-21 04:05:16,35.0,33.0
2023-09-21 02:04:20,38.0,36.0
2023-09-20 23:49:36,37.0,34.0
2023-09-20 22:07:10,40.0,34.0
2023-09-20 20:01:20,37.0,32.0
2023-09-20 18:42:32,40.0,32.0
2023-09-20 16:03:06,37.0,30.0
2023-09-20 11:31:06,40.0,32.0
2023-09-20 08:14:08,38.0,32.0
2023-09-19 21:58:29,40.0,29.0
2023-09-19 18:09:32,38.0,30.0
2023-09-19 17:03:35,35.0,27.0
2023-09-19 15:12:06,40.0,33.0
2023-09-19 12:36:22,40.0,32.0
2023-09-19 10:44:28,40.0,32.0
2023-09-19 08:12:10,38.0,29.0
2023-09-18 17:53:20,35.0,29.0
2023-09-18 16:19:30,38.0,32.0
2023-09-18 15:04:14,39.0,32.0
2023-09-18 12:53:12,36.0,29.0
2023-09-18 11:58:40,36.0,30.0
2023-09-18 10:06:23,40.0,37.0
2023-09-18 08:13:41,40.0,35.0
2023-09-17 21:29:31,45.0,33.0
2023-09-17 18:20:52,39.0,31.0
2023-09-17 17:16:13,39.0,32.0
2023-09-17 15:08:32,39.0,32.0
2023-09-17 12:46:31,37.0,29.0
2023-09-17 11:34:32,41.0,36.0
2023-09-17 10:18:54,40.0,35.0
2023-09-17 09:19:42,41.0,34.0
2023-09-17 07:57:20,43.0,38.0
2023-09-17 01:51:01,43.0,31.0
2023-09-17 00:33:30,43.0,33.0
2023-09-16 22:32:59,42.0,33.0
2023-09-16 17:03:41,41.0,34.0
2023-09-16 15:03:59,37.0,31.0
2023-09-16 12:44:10,40.0,32.0
2023-09-16 11:40:54,37.0,30.0
2023-09-16 10:13:58,39.0,32.0
2023-09-16 09:25:35,42.0,38.0
2023-09-16 08:01:37,38.0,32.0
2023-09-16 00:18:34,42.0,33.0
2023-09-15 23:37:20,43.0,33.0
2023-09-15 21:16:54,43.0,33.0
2023-09-15 20:14:56,45.0,33.0
2023-09-15 16:18:53,40.0,36.0
2023-09-15 15:03:26,40.0,35.0
2023-09-15 12:36:57,40.0,37.0
2023-09-15 10:42:19,41.0,32.0
2023-09-15 09:26:33,40.0,32.0
2023-09-15 08:13:53,42.0,34.0
2023-09-15 00:07:41,42.0,33.0
2023-09-14 21:34:12,44.0,33.0
2023-09-14 20:30:40,45.0,34.0
2023-09-14 18:16:56,39.0,31.0
2023-09-14 17:22:17,45.0,40.0
2023-09-14 14:41:40,41.0,33.0
2023-09-14 12:46:10,40.0,31.0
2023-09-14 11:09:56,40.0,32.0
2023-09-14 10:16:33,43.0,35.0
2023-09-14 08:27:12,28.0,27.0
2023-09-14 05:34:28,41.0,32.0
2023-09-14 04:18:11,42.0,30.0
2023-09-13 22:04:23,43.0,33.0
2023-09-13 18:14:15,41.0,32.0
2023-09-13 17:20:23,41.0,33.0
2023-09-13 16:15:01,45.0,36.0
2023-09-13 12:04:05,41.0,31.0
2023-09-13 10:39:32,37.0,29.0
2023-09-13 09:19:55,39.0,31.0
2023-09-13 07:54:39,38.0,30.0
2023-09-13 06:26:40,39.0,30.0
2023-09-13 05:04:02,40.0,33.0
2023-09-13 03:37:48,42.0,38.0
2023-09-13 03:06:13,42.0,40.0
2023-09-13 00:54:32,42.0,37.0
2023-09-12 23:11:26,44.0,38.0
2023-09-12 20:12:42,45.0,35.0
2023-09-12 17:51:47,41.0,34.0
2023-09-12 15:52:51,40.0,33.0
2023-09-12 14:38:50,37.0,28.0
2023-09-12 11:45:12,42.0,34.0
2023-09-12 10:08:26,40.0,32.0
2023-09-12 08:14:10,39.0,33.0
2023-09-12 06:11:19,40.0,31.0
2023-09-12 04:16:55,42.0,31.0
2023-09-11 07:55:10,40.0,31.0
2023-09-11 06:08:46,40.0,29.0
2023-09-11 04:28:23,39.0,30.0
2023-09-11 02:33:31,39.0,38.0
2023-09-11 01:23:21,41.0,38.0
2023-09-10 19:53:16,45.0,38.0
2023-09-10 19:53:09,45.0,38.0
2023-09-10 18:09:37,42.0,34.0
2023-09-10 16:06:36,40.0,33.0
2023-09-10 14:02:00,43.0,34.0
2023-09-10 12:06:10,43.0,33.0
2023-09-10 11:14:53,40.0,31.0
2023-09-10 07:51:12,42.0,36.0
2023-09-10 01:54:31,39.0,34.0
2023-09-10 00:32:21,41.0,33.0
2023-09-09 20:30:21,40.0,35.0
2023-09-09 19:55:55,44.0,38.0
2023-09-09 17:49:44,44.0,35.0
2023-09-09 15:52:52,43.0,33.0
2023-09-09 14:00:52,44.0,37.0
2023-09-09 11:51:10,42.0,37.0
2023-09-09 09:44:10,41.0,35.0
2023-09-09 07:46:30,39.0,32.0
2023-09-09 04:25:59,38.0,33.0
2023-09-09 01:23:01,41.0,37.0
2023-09-08 23:22:41,44.0,38.0
2023-09-08 22:33:38,44.0,39.0
2023-09-08 19:44:56,36.0,34.0
2023-09-08 17:59:41,39.0,30.0
2023-09-08 15:57:11,40.0,33.0
2023-09-08 13:57:57,38.0,32.0
2023-09-08 11:54:34,39.0,31.0
2023-09-08 09:54:49,37.0,32.0
2023-09-08 07:58:43,39.0,32.0
2023-09-08 02:41:20,43.0,33.0
2023-09-07 23:59:27,38.0,33.0
2023-09-07 21:24:28,40.0,34.0
2023-09-07 17:59:14,41.0,32.0
2023-09-07 16:04:37,38.0,32.0
2023-09-07 14:03:36,37.0,33.0
2023-09-07 11:53:45,37.0,32.0
2023-09-07 09:51:00,38.0,30.0
2023-09-07 08:02:46,37.0,34.0
2023-09-06 21:39:49,39.0,29.0
2023-09-06 19:53:04,42.0,34.0
2023-09-06 18:09:02,39.0,32.0
2023-09-06 17:33:48,35.0,30.0
2023-09-06 16:08:56,36.0,29.0
2023-09-06 14:02:41,36.0,32.0
2023-09-06 12:01:40,35.0,29.0
2023-09-06 09:50:56,39.0,33.0
2023-09-06 09:08:24,43.0,35.0
2023-09-06 08:44:00,42.0,34.0
2023-09-06 06:21:54,40.0,33.0
2023-09-06 04:16:38,44.0,44.0
2023-09-06 00:17:00,43.0,36.0
2023-09-05 23:18:02,44.0,37.0
2023-09-05 22:03:23,41.0,32.0
2023-09-05 20:11:47,39.0,31.0
2023-09-05 13:57:32,43.0,33.0
2023-09-05 12:25:00,43.0,34.0
2023-09-05 11:20:53,44.0,30.0
2023-09-05 11:20:40,42.0,37.0
2023-09-05 09:28:12,47.0,34.0
2023-09-05 09:28:02,39.0,34.0
2023-09-05 03:11:49,40.0,33.0
2023-09-05 00:19:09,40.0,33.0
2023-09-04 22:35:54,40.0,32.0
2023-09-04 21:29:49,42.0,36.0
2023-09-04 20:13:55,44.0,35.0
2023-09-04 05:13:38,30.0,24.0
2023-09-04 04:21:15,37.0,30.0
2023-09-04 03:15:24,39.0,34.0
2023-09-03 23:04:44,39.0,31.0
2023-09-03 21:39:54,42.0,35.0
2023-09-03 20:08:23,41.0,35.0
2023-09-03 08:29:18,38.0,30.0
2023-09-03 06:08:58,38.0,31.0
2023-09-03 04:22:17,39.0,32.0
2023-09-03 02:17:55,37.0,31.0
2023-09-02 22:08:13,34.0,31.0
2023-09-02 21:17:13,40.0,32.0
2023-09-02 20:20:57,46.0,40.0
2023-09-02 06:16:58,40.0,32.0
2023-09-02 04:53:39,38.0,31.0
2023-09-02 03:27:08,40.0,33.0
2023-09-01 23:53:30,41.0,32.0
2023-09-01 22:28:22,37.0,30.0
2023-09-01 05:55:03,41.0,34.0
2023-09-01 03:28:12,38.0,29.0
2023-09-01 00:01:52,39.0,31.0
2023-08-31 22:13:53,41.0,33.0
2023-08-31 21:16:12,42.0,34.0
2023-08-31 20:21:32,46.0,40.0
2023-08-31 11:55:52,45.0,36.0
2023-08-31 08:28:11,42.0,33.0
2023-08-31 06:17:34,41.0,30.0
2023-08-31 03:19:46,41.0,32.0
2023-08-31 00:14:36,39.0,32.0
2023-08-30 22:17:59,40.0,30.0
2023-08-30 20:08:20,40.0,32.0
2023-08-30 11:22:43,41.0,33.0
2023-08-30 10:38:41,40.0,32.0
2023-08-30 06:03:04,40.0,30.0
2023-08-30 03:59:12,39.0,29.0
2023-08-30 02:09:54,38.0,29.0
2023-08-29 23:55:27,39.0,30.0
2023-08-29 21:58:14,39.0,29.0
2023-08-29 19:56:30,39.0,30.0
2023-08-29 13:45:52,37.0,28.0
2023-08-29 10:18:45,41.0,33.0
2023-08-29 08:14:54,39.0,32.0
2023-08-29 07:15:44,40.0,31.0
2023-08-29 06:02:44,40.0,31.0
2023-08-29 04:00:38,40.0,31.0
2023-08-29 02:15:32,39.0,31.0
2023-08-29 00:09:22,39.0,31.0
2023-08-28 20:02:31,39.0,30.0
2023-08-28 18:35:52,40.0,33.0
2023-08-28 18:19:31,43.0,26.0
2023-08-28 12:06:50,38.0,32.0
2023-08-28 11:14:12,40.0,35.0
2023-08-28 09:25:38,38.0,31.0
2023-08-28 07:27:31,40.0,31.0
2023-08-28 04:13:32,39.0,29.0
2023-08-28 02:13:50,40.0,31.0
2023-08-28 00:05:13,39.0,30.0
2023-08-27 21:55:02,40.0,30.0
2023-08-27 20:00:48,39.0,29.0
2023-08-27 16:56:06,40.0,30.0
2023-08-27 14:20:42,38.0,34.0
2023-08-27 11:28:43,42.0,37.0
2023-08-27 07:56:17,42.0,34.0
2023-08-27 05:58:09,39.0,30.0
2023-08-27 03:53:54,40.0,30.0
2023-08-27 02:00:40,39.0,30.0
2023-08-26 23:58:28,39.0,30.0
2023-08-26 21:58:38,40.0,31.0
2023-08-26 20:07:35,40.0,31.0
2023-08-26 18:14:19,40.0,31.0
2023-08-26 16:27:13,41.0,32.0
2023-08-26 15:03:26,37.0,29.0
2023-08-26 12:09:03,38.0,32.0
2023-08-26 11:47:49,41.0,37.0
2023-08-26 10:05:31,41.0,33.0
2023-08-26 08:44:11,41.0,33.0
2023-08-26 08:01:09,41.0,36.0
2023-08-26 06:05:53,39.0,30.0
2023-08-26 04:02:50,41.0,31.0
2023-08-26 02:01:28,40.0,31.0
2023-08-26 00:05:06,40.0,32.0
2023-08-25 22:00:57,40.0,31.0
2023-08-25 20:05:26,42.0,29.0
2023-08-25 20:05:10,41.0,31.0
2023-08-25 18:29:02,39.0,30.0
2023-08-25 13:47:46,45.0,35.0
2023-08-25 10:28:19,41.0,36.0
2023-08-25 08:41:22,38.0,31.0
2023-08-25 05:59:08,39.0,31.0
2023-08-25 03:58:47,39.0,31.0
2023-08-25 02:19:10,39.0,30.0
2023-08-24 23:58:26,40.0,31.0
2023-08-24 22:06:34,39.0,30.0
2023-08-24 20:12:39,40.0,31.0
2023-08-24 17:02:01,42.0,34.0
2023-08-24 15:08:48,41.0,28.0
2023-08-24 11:56:30,40.0,33.0
2023-08-24 08:24:23,40.0,32.0
2023-08-24 08:21:44,40.0,35.0
2023-08-24 04:07:02,40.0,30.0
2023-08-24 02:29:37,39.0,30.0
2023-08-23 22:00:35,40.0,31.0
2023-08-23 20:05:36,41.0,32.0
2023-08-23 16:17:48,45.0,30.0
2023-08-23 12:49:40,40.0,32.0
2023-08-23 08:58:53,42.0,36.0
2023-08-23 07:39:16,42.0,36.0
2023-08-23 03:09:39,42.0,33.0
2023-08-23 00:40:35,44.0,33.0
2023-08-22 23:39:36,43.0,34.0
2023-08-22 20:43:58,45.0,34.0
2023-08-22 17:53:26,39.0,33.0
2023-08-22 12:29:54,40.0,32.0
2023-08-22 11:04:53,42.0,34.0
2023-08-22 08:02:36,38.0,31.0
2023-08-22 06:28:22,42.0,32.0
2023-08-22 04:57:59,40.0,32.0
2023-08-22 01:15:34,41.0,33.0
2023-08-21 22:30:03,40.0,31.0
2023-08-21 21:19:27,43.0,31.0
2023-08-21 20:01:36,42.0,31.0
2023-08-21 16:58:14,39.0,32.0
2023-08-21 15:15:28,37.0,32.0
2023-08-21 12:15:15,37.0,31.0
2023-08-21 09:25:49,37.0,32.0
2023-08-21 08:15:47,37.0,31.0
2023-08-21 05:46:43,41.0,32.0
2023-08-21 04:13:00,42.0,33.0
2023-08-21 00:14:10,41.0,31.0
2023-08-20 21:58:15,42.0,32.0
2023-08-20 20:09:10,41.0,32.0
2023-08-20 18:21:50,39.0,32.0
2023-08-20 17:05:39,38.0,32.0
2023-08-20 15:08:09,42.0,31.0
2023-08-20 11:11:30,37.0,31.0
2023-08-20 10:01:54,41.0,40.0
2023-08-20 08:03:14,40.0,38.0
2023-08-20 05:58:05,43.0,33.0
2023-08-20 00:05:09,42.0,34.0
2023-08-19 18:04:45,36.0,29.0
2023-08-19 15:09:11,37.0,30.0
2023-08-19 12:06:35,37.0,30.0
2023-08-19 11:31:07,43.0,42.0
2023-08-19 10:12:27,38.0,32.0
2023-08-19 08:48:32,41.0,37.0
2023-08-19 05:24:08,43.0,33.0
2023-08-19 04:48:03,43.0,33.0
2023-08-19 01:21:31,43.0,32.0
2023-08-18 23:32:22,42.0,33.0
2023-08-18 20:00:18,44.0,34.0
2023-08-18 16:38:34,37.0,30.0
2023-08-18 14:51:15,35.0,24.0
2023-08-18 12:39:03,37.0,33.0
2023-08-18 10:01:47,37.0,28.0
2023-08-18 09:15:57,34.0,27.0
2023-08-18 08:12:59,32.0,25.0
2023-08-18 04:27:03,44.0,33.0
2023-08-18 02:36:02,43.0,33.0
2023-08-18 00:37:47,43.0,33.0
2023-08-17 22:14:40,44.0,34.0
2023-08-17 19:56:31,44.0,35.0
2023-08-17 18:05:52,41.0,38.0
2023-08-17 16:21:30,38.0,32.0
2023-08-17 12:16:15,39.0,34.0
2023-08-17 11:10:22,38.0,32.0
2023-08-17 09:25:38,38.0,31.0
2023-08-17 08:07:35,40.0,32.0
2023-08-16 19:44:40,44.0,33.0
2023-08-16 18:02:13,35.0,26.0
2023-08-16 16:20:55,37.0,28.0
2023-08-16 14:55:28,35.0,29.0
2023-08-16 12:14:11,37.0,28.0
2023-08-16 10:31:11,33.0,25.0
2023-08-16 09:34:00,30.0,20.0
2023-08-16 07:57:37,36.0,27.0
2023-08-16 05:50:54,39.0,35.0
2023-08-16 04:56:25,39.0,34.0
2023-08-15 16:37:55,37.0,30.0
2023-08-15 13:57:10,39.0,32.0
2023-08-15 12:09:33,37.0,30.0
2023-08-15 10:29:45,39.0,32.0
2023-08-15 08:19:16,39.0,32.0
2023-08-15 06:01:56,37.0,31.0
2023-08-15 03:08:51,38.0,32.0
2023-08-15 00:57:35,37.0,29.0
2023-08-14 23:18:50,38.0,28.0
2023-08-14 21:36:57,40.0,33.0
2023-08-14 20:07:33,42.0,36.0
2023-08-14 18:23:42,38.0,30.0
2023-08-14 16:14:30,40.0,33.0
2023-08-14 13:59:30,38.0,30.0
2023-08-14 12:05:58,38.0,31.0
2023-08-14 10:13:11,37.0,31.0
2023-08-14 08:13:38,37.0,32.0
2023-08-14 06:16:27,40.0,35.0
2023-08-14 04:37:37,39.0,34.0
2023-08-14 02:22:52,39.0,32.0
2023-08-14 00:52:28,39.0,31.0
2023-08-13 22:30:20,39.0,28.0
2023-08-13 19:43:24,42.0,32.0
2023-08-13 18:16:29,40.0,37.0
2023-08-13 15:43:51,39.0,34.0
2023-08-13 03:24:13,38.0,34.0
2023-08-13 01:33:17,38.0,32.0
2023-08-12 22:21:20,39.0,35.0
2023-08-12 19:57:52,39.0,34.0
2023-08-12 18:27:24,40.0,36.0
2023-08-12 16:25:43,39.0,34.0
2023-08-12 13:59:15,38.0,33.0
2023-08-12 11:56:29,37.0,31.0
2023-08-12 10:13:59,39.0,34.0
2023-08-12 08:17:40,39.0,34.0
2023-08-12 06:36:46,39.0,33.0
2023-08-12 05:04:05,41.0,34.0
2023-08-12 03:38:22,41.0,33.0
2023-08-12 01:40:15,38.0,31.0
2023-08-11 22:14:51,40.0,32.0
2023-08-11 20:41:48,39.0,32.0
2023-08-11 16:21:41,38.0,33.0
2023-08-11 14:00:21,39.0,35.0
2023-08-11 10:40:56,40.0,35.0
2023-08-11 08:22:59,42.0,36.0
2023-08-11 06:31:14,38.0,32.0
2023-08-11 03:12:59,35.0,30.0
2023-08-10 23:58:15,40.0,31.0
2023-08-10 21:56:19,43.0,33.0
2023-08-10 20:21:53,41.0,29.0
2023-08-10 18:33:34,41.0,34.0
2023-08-10 16:12:44,40.0,34.0
2023-08-10 13:59:50,39.0,32.0
2023-08-10 13:26:31,37.0,31.0
2023-08-10 09:40:07,40.0,35.0
2023-08-10 08:25:46,39.0,32.0
2023-08-10 04:06:07,38.0,29.0
2023-08-10 02:37:49,42.0,34.0
2023-08-10 01:50:45,43.0,33.0
2023-08-10 01:35:13,45.0,34.0
2023-08-10 00:10:30,42.0,32.0
2023-08-09 22:42:58,43.0,33.0
2023-08-09 20:07:15,39.0,30.0
2023-08-09 18:20:14,40.0,33.0
2023-08-09 16:49:22,42.0,34.0
2023-08-07 20:28:12,37.0,28.0
2023-08-07 06:30:34,42.0,34.0
2023-08-07 03:24:30,42.0,35.0
2023-08-07 00:30:44,38.0,32.0
2023-08-06 23:12:24,38.0,32.0
2023-08-06 22:20:07,45.0,40.0
2023-08-06 20:30:09,37.0,31.0
2023-08-06 13:49:25,41.0,31.0
2023-08-06 12:05:56,42.0,33.0
2023-08-06 07:56:58,40.0,32.0
2023-08-06 05:57:06,39.0,30.0
2023-08-06 00:39:01,42.0,38.0
2023-08-05 22:15:21,40.0,34.0
2023-08-05 20:16:40,38.0,32.0
2023-08-05 08:29:31,41.0,31.0
2023-08-05 06:20:34,40.0,31.0
2023-08-05 05:05:34,41.0,37.0
2023-08-05 03:16:48,42.0,39.0
2023-08-04 23:08:52,44.0,37.0
2023-08-04 22:21:27,42.0,35.0
2023-08-04 21:07:38,41.0,37.0
2023-08-04 20:07:06,44.0,38.0
2023-08-04 16:52:50,45.0,32.0
2023-08-04 16:27:43,43.0,31.0
2023-08-04 13:58:51,41.0,32.0
2023-08-04 12:27:48,42.0,33.0
2023-08-04 09:23:36,43.0,32.0
2023-08-04 05:11:46,39.0,33.0
2023-08-04 05:11:42,38.0,31.0
2023-08-04 00:30:59,39.0,32.0
2023-08-03 23:24:40,38.0,31.0
2023-08-03 22:08:21,41.0,37.0
2023-08-03 20:16:08,40.0,32.0
2023-08-03 17:41:25,42.0,32.0
2023-08-03 13:01:09,42.0,30.0
2023-08-03 08:08:54,41.0,31.0
2023-08-03 05:34:37,39.0,32.0
2023-08-03 03:16:21,37.0,31.0
2023-08-03 00:45:12,37.0,27.0
2023-08-02 23:11:44,37.0,30.0
2023-08-02 22:19:58,39.0,28.0
2023-08-02 20:13:18,40.0,34.0
2023-08-02 17:20:50,40.0,31.0
2023-08-02 13:41:17,41.0,31.0
2023-08-02 09:46:23,40.0,31.0
2023-08-02 08:27:55,42.0,33.0
2023-08-02 05:54:08,40.0,33.0
2023-08-02 03:50:28,38.0,32.0
2023-08-02 01:59:35,39.0,32.0
2023-08-01 23:58:21,39.0,34.0
2023-08-01 21:52:16,41.0,32.0
2023-08-01 19:51:34,38.0,33.0
2023-08-01 18:14:55,39.0,33.0
2023-08-01 14:04:44,40.0,34.0
2023-08-01 12:35:41,33.0,30.0
2023-08-01 12:19:37,38.0,36.0
2023-08-01 11:38:33,36.0,36.0
2023-08-01 08:38:21,42.0,37.0
2023-08-01 05:53:38,39.0,32.0
2023-08-01 04:04:58,36.0,32.0
2023-08-01 01:57:56,38.0,31.0
2023-07-31 23:44:22,41.0,33.0
2023-07-31 22:14:57,37.0,28.0
2023-07-31 21:51:10,31.0,19.0
2023-07-31 20:00:29,38.0,33.0
2023-07-31 18:24:53,39.0,34.0
2023-07-31 16:16:18,43.0,36.0
2023-07-31 13:59:24,43.0,34.0
2023-07-31 12:02:21,42.0,34.0
2023-07-31 07:53:44,42.0,34.0
2023-07-31 05:49:15,39.0,30.0
2023-07-31 03:53:25,36.0,23.0
2023-07-31 01:52:15,38.0,31.0
2023-07-30 23:54:54,37.0,28.0
2023-07-30 21:59:19,38.0,27.0
2023-07-30 19:53:11,35.0,24.0
2023-07-30 18:17:34,40.0,31.0
2023-07-30 16:46:09,42.0,32.0
2023-07-30 11:22:42,44.0,34.0
2023-07-30 07:58:24,42.0,32.0
2023-07-30 05:52:09,37.0,32.0
2023-07-30 03:50:43,38.0,33.0
2023-07-30 02:05:55,37.0,32.0
2023-07-29 23:40:32,38.0,33.0
2023-07-29 21:50:42,39.0,32.0
2023-07-29 19:42:48,38.0,30.0
2023-07-29 18:23:32,44.0,36.0
2023-07-29 14:44:49,42.0,33.0
2023-07-29 13:00:32,40.0,31.0
2023-07-29 12:13:17,43.0,38.0
2023-07-29 10:47:51,41.0,33.0
2023-07-29 07:38:50,45.0,32.0
2023-07-29 05:51:52,36.0,26.0
2023-07-29 03:43:12,38.0,26.0
2023-07-29 02:04:52,37.0,27.0
2023-07-28 23:48:59,39.0,28.0
2023-07-28 19:51:17,38.0,27.0
2023-07-28 18:12:57,45.0,32.0
2023-07-28 16:48:12,42.0,32.0
2023-07-28 14:18:56,45.0,32.0
2023-07-28 09:37:40,44.0,33.0
2023-07-28 07:37:35,41.0,33.0
2023-07-28 05:54:26,40.0,33.0
2023-07-28 03:53:36,40.0,31.0
2023-07-28 02:04:45,37.0,28.0
2023-07-27 23:51:22,38.0,32.0
2023-07-27 21:55:58,38.0,31.0
2023-07-27 19:53:28,37.0,28.0
2023-07-27 16:18:40,41.0,33.0
2023-07-27 14:09:00,36.0,32.0
2023-07-27 12:36:29,41.0,33.0
2023-07-27 07:38:05,42.0,34.0
2023-07-27 05:57:31,38.0,30.0
2023-07-27 04:03:00,39.0,34.0
2023-07-27 02:09:29,42.0,34.0
2023-07-26 23:58:27,40.0,32.0
2023-07-26 22:15:18,40.0,31.0
2023-07-26 21:27:24,38.0,32.0
2023-07-26 16:11:22,42.0,35.0
2023-07-26 12:08:48,40.0,35.0
2023-07-26 09:56:02,42.0,37.0
2023-07-26 08:20:52,42.0,36.0
2023-07-25 22:13:07,41.0,31.0
2023-07-25 20:18:34,41.0,32.0
2023-07-25 17:56:11,41.0,32.0
2023-07-25 16:34:52,39.0,33.0
2023-07-25 15:24:46,40.0,32.0
2023-07-25 12:18:43,40.0,34.0
2023-07-25 10:45:14,39.0,32.0
2023-07-25 08:06:10,36.0,29.0
2023-07-24 22:15:49,41.0,31.0
2023-07-24 20:34:07,40.0,31.0
2023-07-24 18:16:02,34.0,27.0
2023-07-24 14:17:39,37.0,31.0
2023-07-24 12:30:29,46.0,50.0
2023-07-24 11:05:05,39.0,32.0
2023-07-24 10:13:02,39.0,32.0
2023-07-24 07:58:00,37.0,29.0
2023-07-24 05:20:34,40.0,31.0
2023-07-24 01:31:40,40.0,32.0
2023-07-23 21:32:45,41.0,33.0
2023-07-23 19:42:48,41.0,33.0
2023-07-23 18:13:04,39.0,32.0
2023-07-23 15:06:57,38.0,32.0
2023-07-23 12:14:40,37.0,31.0
2023-07-23 11:13:02,44.0,41.0
2023-07-23 10:06:15,39.0,33.0
2023-07-23 08:30:02,39.0,32.0
